PlotID,Genotype,Row,Column,Device_ID,Day,hour,ECS_.mAU,ECS_tau,gH.,vH.,Phi2,PhiNPQ,PhiNO,qL,NPQt,FvP_over_FmP,PS1_Active.Centers,PS1_Open.Centers,PS1_Over.Reduced.Centers,PS1_Oxidized.Centers,Light_Intensity,Ambient_Temperature,Ambient_Humidity,Leaf_Temperature,Leaf_Temperature_Differential,Relative_Chlorophyll,LEF
2627,FC46,53,11,41:00:13:09,7/24/20,17:31:42,0.0005,0.003,330.036,0.165,0.27,0.565,0.166,0.333,3.405,0.526,2.982,0.469,0.221,0.31,1897.224,38.97,41.26,33.19,-5.78,59.77,230.512716
2627,FC46,53,11,63:00:12:df,7/28/20,16:39:29,0.00062,0.0039,254.564,0.158,0.318,0.536,0.147,0.444,3.655,0.512,4.436,0.441,0.293,0.266,1395.159,37.3,41.086,32.07,-5.23,67.05,199.6472529
2628,LH57,53,12,41:00:13:09,7/23/20,18:36:52,0.00116,0.0058,173.828,0.202,0.298,0.583,0.118,0.518,4.941,0.451,6.066,0.186,0.42,0.395,1598.183,37.37,47.442,33.07,-4.3,63.57,214.3163403
2628,LH57,53,12,63:00:12:df,7/28/20,16:40:02,0.0009,0.0057,175.604,0.158,0.384,0.476,0.139,0.566,3.42,0.525,4.144,0.432,0.305,0.262,1119.039,37.35,41.02,33.49,-3.86,50.23,193.3699392
2628,LH57,53,12,41:00:13:09,7/24/20,17:32:16,0.0014,0.0061,163.659,0.229,0.251,0.653,0.096,0.537,6.825,0.384,4.209,0.645,0.28,0.075,1816.858,39.01,40.829,34.05,-4.96,52.5,205.2141111
2629,Hi28,53,13,63:00:12:df,7/28/20,16:40:34,0.00089,0.006,166.872,0.149,0.309,0.597,0.094,0.673,6.336,0.399,1.32,0.262,-0.298,1.036,998.678,37.4,41.192,31.39,-6.01,24.1,138.8661759
2629,Hi28,53,13,41:00:13:09,7/23/20,18:37:26,0.00069,0.0046,219.337,0.151,0.319,0.589,0.092,0.714,6.426,0.397,0.719,-2.369,-3.819,7.189,1634.289,37.4,45.935,31.99,-5.41,20.52,234.602186
2629,Hi28,53,13,41:00:13:09,7/24/20,17:32:48,0.00086,0.0046,215.35,0.185,0.256,0.66,0.083,0.631,7.934,0.353,2.526,0.483,-0.058,0.574,1585.048,39.05,42.314,38.53,-0.52,42.52,182.5975296
2630,LH193,53,14,63:00:12:df,7/28/20,16:41:22,0.0008,0.0042,235.409,0.188,0.409,0.441,0.15,0.557,2.932,0.554,2.624,0.527,-0.212,0.685,1214.227,37.47,41.029,33.93,-3.54,63.41,223.4784794
2630,LH193,53,14,41:00:13:09,7/24/20,17:33:29,0.00058,0.0041,244.476,0.142,0.337,0.522,0.141,0.489,3.701,0.509,5.044,0.627,0.278,0.095,1176.418,39.11,42.31,33.67,-5.44,68.09,178.4037897
2630,LH193,53,14,41:00:13:09,7/23/20,18:38:01,0.00028,0.0034,294.98,0.083,0.584,0.217,0.2,0.6,1.085,0.701,2.302,0.944,0.046,0.01,765.704,37.47,46.95,33.41,-4.06,61.75,201.2270112
2631,LH54,53,15,63:00:12:df,7/28/20,16:41:54,0.00095,0.0068,147.336,0.14,0.442,0.384,0.174,0.521,2.208,0.603,6.118,0.776,0.534,-0.31,858.134,37.51,42.503,30.83,-6.68,70.82,170.6828526
2631,LH54,53,15,41:00:13:09,7/24/20,17:34:03,0.00049,0.0071,139.925,0.069,0.502,0.335,0.163,0.63,2.052,0.615,5.382,0.387,0.642,-0.029,315.719,39.14,42.456,33.37,-5.77,67.25,71.3209221
2631,LH54,53,15,41:00:13:09,7/23/20,18:38:34,0.001,0.006,166.751,0.167,0.342,0.518,0.14,0.501,3.702,0.509,-2.186,-0.406,2.683,-1.277,1534.408,37.54,46.621,32.89,-4.65,60.77,236.1453912
2632,787,53,16,41:00:13:09,7/23/20,18:39:09,0.00085,0.0048,210.358,0.179,0.306,0.569,0.125,0.5,4.544,0.468,-2.511,-0.63,2.57,-0.94,1718.689,37.63,42.198,33.93,-3.7,66.99,236.6634753
2632,787,53,16,63:00:12:df,7/28/20,16:42:27,0.00096,0.007,141.876,0.136,0.312,0.557,0.131,0.489,4.258,0.481,4.201,0.486,-0.033,0.547,1624.702,37.57,41.194,31.59,-5.98,67.3,228.1081608
2632,787,53,16,41:00:13:09,7/24/20,17:34:36,0.00243,0.7259,1.378,0.003,0.522,0.294,0.184,0.58,1.594,0.653,5.218,0.606,0.244,0.149,229.138,39.15,41.106,29.05,-10.1,69.73,53.8245162
2633,INB_101LFY/LFY_(A632_X_M16_S5),53,17,41:00:13:09,7/24/20,17:35:09,0.00138,0.0072,138.124,0.191,0.267,0.461,0.271,0.202,1.701,0.644,3.141,0.663,-0.113,0.45,1292.069,39.13,40.623,32.19,-6.94,57.92,155.2420904
2633,INB_101LFY/LFY_(A632_X_M16_S5),53,17,63:00:12:df,7/28/20,16:43:08,-562.08959,-2602.7367,0,0,0.317,0.434,0.248,0.262,1.75,0.64,3.485,0.515,-0.12,0.604,1203.615,37.64,40.333,31.25,-6.39,64.53,171.6956798
2633,INB_101LFY/LFY_(A632_X_M16_S5),53,17,41:00:13:09,7/23/20,18:39:41,0.00048,0.0041,242.264,0.116,0.316,0.561,0.123,0.525,4.546,0.468,4.374,0.362,0.313,0.325,1351.475,37.7,44.691,32.71,-4.99,68.79,192.179745
2634,W816G,53,18,41:00:13:09,7/24/20,17:35:44,0.0003,0.0045,224.52,0.067,0.565,0.247,0.188,0.615,1.314,0.678,3.271,0.811,0.409,-0.221,321.132,39.12,39.475,31.55,-7.57,53.02,81.647811
2634,W816G,53,18,63:00:12:df,7/28/20,16:43:42,0.00058,0.0037,266.774,0.155,0.484,0.355,0.16,0.619,2.216,0.603,2.586,0.9,0.177,-0.077,808.812,37.68,40.397,32.41,-5.27,41.43,176.1592536
2634,W816G,53,18,41:00:13:09,7/23/20,18:40:19,0.00096,0.0038,265.864,0.255,0.311,0.531,0.159,0.401,3.347,0.529,1.575,-0.239,-2.111,3.35,1713.372,37.76,46.27,33.19,-4.57,47.68,239.7864114
2635,PHK05,53,19,41:00:13:09,7/23/20,18:40:55,0.00077,0.0039,254.568,0.196,0.299,0.591,0.11,0.556,5.368,0.434,3.615,0.731,0.24,0.029,1542.425,37.84,45.137,32.85,-4.99,62.97,207.5332838
2635,PHK05,53,19,41:00:13:09,7/24/20,17:36:28,0.0007,0.0061,163.481,0.114,0.56,0.27,0.17,0.676,1.588,0.653,2.109,0.935,0.017,0.048,337.282,39.05,39.94,32.45,-6.6,40.02,84.995064
2635,PHK05,53,19,63:00:12:df,7/28/20,16:44:12,0.00105,0.0058,172.47,0.181,0.365,0.477,0.158,0.474,3.021,0.548,9.63,0.02,0.591,0.389,1141.006,37.72,40.943,31.25,-6.47,60.39,187.4102355
2636,B104,53,20,41:00:13:09,7/24/20,17:37:06,0.00046,0.004,251.507,0.116,0.537,0.295,0.168,0.654,1.752,0.639,2.927,0.576,0.306,0.117,546.547,39,40.624,32.37,-6.63,50.47,132.0730826
2636,B104,53,20,63:00:12:df,7/28/20,16:44:45,0.00033,0.0042,235.784,0.078,0.6,0.18,0.22,0.558,0.815,0.729,3.495,0.637,0.344,0.019,342.737,37.76,41.96,29.97,-7.79,62.55,92.53899
2636,B104,53,20,41:00:13:09,7/23/20,18:41:28,0.00102,0.0045,222.516,0.227,0.314,0.542,0.144,0.448,3.764,0.506,2.309,0.722,-0.246,0.525,1438.423,37.91,45.023,33.67,-4.24,60.98,203.2491699
2637,Pa778,53,21,63:00:12:df,7/28/20,16:45:55,0.00028,0.0057,175.949,0.049,0.526,0.285,0.189,0.571,1.507,0.661,-6.796,-0.96,3.183,-1.222,429.597,37.76,40.175,28.93,-8.83,66.93,101.6856099
2637,Pa778,53,21,41:00:13:09,7/24/20,17:37:47,0.00088,0.0044,225.611,0.199,0.313,0.572,0.115,0.557,4.968,0.45,3.878,0.609,0.014,0.376,1727.75,38.97,40.91,32.51,-6.46,64.5,243.3535875
2637,Pa778,53,21,41:00:13:09,7/23/20,18:42:01,0.00072,0.004,249.944,0.18,0.295,0.59,0.115,0.527,5.141,0.443,3.5,0.653,0.078,0.269,1516.552,37.96,42.192,33.49,-4.47,67.43,201.322278
2638,LH260,53,22,41:00:13:09,7/24/20,17:38:22,0.0016,0.0073,136.298,0.218,0.238,0.668,0.094,0.516,7.071,0.377,2.953,0.512,-0.037,0.525,1253.499,38.97,41.188,34.69,-4.28,56.05,134.2497429
2638,LH260,53,22,63:00:12:df,7/28/20,16:46:36,0.00053,0.0089,112.178,0.059,0.582,0.21,0.208,0.574,1.012,0.708,6.788,0.227,0.73,0.043,247.154,37.75,40.343,30.69,-7.06,66.78,64.7296326
2638,LH260,53,22,41:00:13:09,7/23/20,18:42:37,0.00085,0.0052,191.784,0.163,0.317,0.559,0.124,0.523,4.493,0.47,1.138,1.391,-1.819,1.428,1641.873,38.03,42.571,32.59,-5.44,69.1,234.2131835
2639,T146,53,23,41:00:13:09,7/23/20,18:43:12,0.00077,0.0044,228.993,0.176,0.35,0.498,0.152,0.471,3.273,0.533,2.21,1.047,-0.696,0.649,1428.146,38.1,43.468,32.45,-5.65,59.3,224.932995
2639,T146,53,23,41:00:13:09,7/24/20,17:39:00,0.00153,0.0074,134.524,0.206,0.314,0.515,0.172,0.374,2.996,0.55,5.494,0.588,0.291,0.121,1493.888,38.97,40.561,34.05,-4.92,59.92,211.0863744
2639,T146,53,23,63:00:12:df,7/28/20,16:47:16,0.00088,0.0097,102.818,0.09,0.52,0.272,0.208,0.513,1.311,0.679,4.663,0.537,0.488,-0.025,353.843,37.7,40.134,28.75,-8.95,62.61,82.799262
2640,Va85,53,24,41:00:13:09,7/24/20,17:39:39,0.00114,0.005,201.032,0.229,0.349,0.503,0.148,0.484,3.398,0.526,2.822,1.349,-0.456,0.107,1446.451,38.96,42.139,34.47,-4.49,60.14,227.1651296
2640,Va85,53,24,63:00:12:df,7/28/20,16:47:52,0.00033,0.0063,157.772,0.052,0.606,0.196,0.198,0.627,0.991,0.71,2.882,0.815,0.018,0.167,254.181,37.66,39.226,29.15,-8.51,64.37,69.3151587
2640,Va85,53,24,41:00:13:09,7/23/20,18:43:51,0.00111,0.0063,159.238,0.177,0.334,0.52,0.146,0.467,3.559,0.517,6.975,0.244,0.542,0.214,1562.376,38.16,44.315,33.59,-4.57,60.61,234.8251128
2641,NC362,53,25,41:00:13:09,7/23/20,18:44:30,0.00173,0.0098,102.008,0.176,0.317,0.468,0.215,0.302,2.17,0.606,3.746,0.362,0.29,0.348,1121.415,38.21,42.54,31.67,-6.54,57.93,159.9698498
2641,NC362,53,25,63:00:12:df,7/28/20,16:48:27,0.00179,0.0077,129.685,0.232,0.325,0.543,0.132,0.504,4.114,0.488,3.894,0.358,-0.467,1.109,1419.353,37.63,39.536,31.07,-6.56,58.07,207.5803763
2641,NC362,53,25,41:00:13:09,7/24/20,17:40:18,0.00035,0.0039,255.713,0.089,0.545,0.29,0.164,0.68,1.764,0.638,3.277,0.864,0.158,-0.023,638.837,38.98,43.153,34.73,-4.25,52.29,156.6747743
2642,SG_30A,53,26,41:00:13:09,7/23/20,18:45:05,0.00068,0.0043,230.603,0.157,0.345,0.534,0.121,0.587,4.427,0.473,3.451,0.565,0.011,0.424,1432.757,38.24,43.661,33.85,-4.39,62.96,222.4355243
2642,SG_30A,53,26,63:00:12:df,7/28/20,16:49:01,0.00196,0.0128,78.06,0.153,0.344,0.409,0.247,0.285,1.656,0.648,5.788,0.393,0.205,0.402,1256.063,37.57,39.013,29.79,-7.78,62.18,194.4385524
2642,SG_30A,53,26,41:00:13:09,7/24/20,17:41:00,0.0013,0.0057,175.891,0.229,0.29,0.569,0.141,0.421,4.027,0.493,3.029,0.766,-0.194,0.428,1721.297,39.02,42.265,33.59,-5.43,59.53,224.6292585
2643,NC364,53,27,41:00:13:09,7/24/20,17:41:37,0.00083,0.0053,188.663,0.157,0.415,0.447,0.138,0.615,3.23,0.536,3.576,0.731,0.217,0.052,977.091,39.03,42.146,33.11,-5.92,56.08,182.4717443
2643,NC364,53,27,63:00:12:df,7/28/20,16:49:38,0.00075,0.0061,163.726,0.123,0.279,0.624,0.097,0.59,6.423,0.397,2.061,0.511,0.327,0.162,1199.351,37.53,38.961,32.71,-4.82,15.71,150.5785181
2643,NC364,53,27,41:00:13:09,7/23/20,18:45:39,0.00084,0.0059,169.53,0.142,0.304,0.608,0.087,0.716,6.98,0.379,4.094,0.275,0.509,0.216,1239.039,38.3,43.546,33.89,-4.41,20.35,169.5005352
2644,CML_91,53,28,63:00:12:df,7/28/20,16:50:13,0.00029,0.0044,225.994,0.066,0.566,0.233,0.201,0.576,1.154,0.694,1.386,1.272,-0.998,0.726,472.964,37.48,40.151,30.87,-6.61,64.23,120.4639308
2644,CML_91,53,28,41:00:13:09,7/24/20,17:42:13,2.00E-05,-0.0106,-94.155,-0.002,0.389,0.407,0.204,0.392,2.001,0.619,4.482,0.649,0.599,-0.248,1074.597,39.04,42.23,32.37,-6.67,62.42,188.1082049
2644,CML_91,54,28,41:00:13:09,7/23/20,18:46:17,0.00017,0.0015,668.616,0.114,0.401,0.406,0.193,0.425,2.098,0.612,2.077,0.437,0.015,0.548,1167.869,38.41,41.728,31.15,-7.26,65.26,210.7419611
2645,B97,54,1,52:00:12:9a,7/23/20,17:29:57,0.0004,0.0027,366.713,0.147,0.545,0.253,0.202,0.553,1.253,0.684,10.152,0.614,0.663,-0.277,467.129,37.35,44.116,32.93,-4.42,63.55,114.5633873
2645,B97,54,1,63:00:12:df,7/28/20,16:51:46,0.00106,0.0061,164.85,0.175,0.395,0.398,0.207,0.39,1.917,0.626,7.17,0.36,0.518,0.122,1192.566,37.35,39.465,30.93,-6.42,68.74,211.9786065
2645,B97,54,1,41:00:13:09,7/24/20,17:44:36,0.00052,0.0065,153.078,0.08,0.463,0.38,0.157,0.607,2.429,0.587,3.495,0.924,-0.065,0.141,480.239,38.79,40.195,31.01,-7.78,59.01,100.0577957
2646,MS221,54,2,52:00:12:9a,7/23/20,17:30:43,0.00062,0.0042,237.177,0.147,0.48,0.298,0.222,0.444,1.343,0.676,-6.064,-0.125,1.89,-0.765,1388.297,37.37,46.011,32.03,-5.34,74.08,299.872152
2646,MS221,54,2,41:00:13:09,7/24/20,17:45:39,0.00103,0.0044,227.997,0.235,0.292,0.603,0.106,0.567,5.71,0.421,3.364,0.58,0.131,0.289,1716.254,38.71,42.104,34.77,-3.94,69.94,225.5157756
2646,MS221,54,2,63:00:12:df,7/28/20,16:52:21,0.00029,0.0039,253.556,0.074,0.57,0.226,0.204,0.573,1.108,0.698,3.948,0.665,0.347,-0.012,294.483,37.31,38.75,28.75,-8.56,71.89,75.5348895
2647,LH196,54,3,41:00:13:09,7/24/20,17:46:11,0.0004,0.0045,221.705,0.089,0.504,0.339,0.156,0.662,2.172,0.606,2.76,1.636,-0.065,-0.57,543.564,38.69,42.801,33.19,-5.5,60.59,123.2803152
2647,LH196,54,3,52:00:12:9a,7/23/20,17:31:14,0.00111,0.0049,204.553,0.227,0.342,0.501,0.157,0.444,3.182,0.539,2.611,1.674,-1.143,0.468,1856.949,37.4,46.406,32.93,-4.47,64.37,285.7844511
2647,LH196,54,3,63:00:12:df,7/28/20,16:52:54,0.00113,0.0054,185.07,0.209,0.392,0.469,0.138,0.581,3.393,0.526,4.052,0.586,0.067,0.347,1209.386,37.28,38.699,30.65,-6.63,63.58,213.3356904
2648,LH216,54,4,41:00:13:09,7/24/20,17:46:44,0.00073,0.0045,223.187,0.163,0.339,0.477,0.185,0.376,2.58,0.577,3.977,0.571,0.23,0.199,1395.054,38.69,41.608,32.29,-6.4,58.12,212.8154877
2648,LH216,54,4,52:00:12:9a,7/23/20,17:31:50,0.00098,0.0065,153.158,0.15,0.434,0.356,0.211,0.422,1.687,0.645,4.175,0.443,0.258,0.299,740.666,37.43,44.98,32.85,-4.58,66.96,144.6520698
2648,LH216,54,4,63:00:12:df,7/28/20,16:53:30,0.00104,0.0058,172.825,0.18,0.338,0.505,0.157,0.442,3.216,0.536,4.008,0.625,0.097,0.279,1295.953,37.27,39.578,30.47,-6.8,61.82,197.1144513
2649,LH214,54,5,63:00:12:df,7/28/20,16:54:02,0.00142,0.0094,105.991,0.151,0.309,0.434,0.257,0.247,1.69,0.645,8.332,0.232,0.344,0.424,1110.828,37.27,38.867,30.57,-6.7,64.5,154.4606334
2649,LH214,54,5,41:00:13:09,7/24/20,17:47:20,0.00078,0.0063,157.74,0.123,0.463,0.358,0.179,0.53,2,0.619,3.243,1.399,-0.291,-0.108,652.245,38.69,41.645,33.29,-5.4,60.64,135.8952458
2649,LH214,54,5,52:00:12:9a,7/23/20,17:32:21,0.00081,0.0036,279.031,0.226,0.368,0.468,0.164,0.458,2.846,0.559,3.237,0.637,0.085,0.278,1691.792,37.47,45.545,33.41,-4.06,64.89,280.1607552
2650,H121,54,6,52:00:12:9a,7/23/20,17:32:53,0.00083,0.0044,228.185,0.189,0.497,0.318,0.185,0.551,1.72,0.642,1.444,1.444,-1.017,0.573,1832.295,37.51,45.644,33.67,-3.84,64.22,409.7927768
2650,H121,54,6,63:00:12:df,7/28/20,16:54:33,0.00052,0.0036,274.382,0.143,0.337,0.48,0.183,0.376,2.616,0.574,4.173,0.871,0.307,-0.178,1260.608,37.27,39.976,30.83,-6.44,64.8,191.1712032
2650,H121,54,6,41:00:13:09,7/24/20,17:47:53,0.00042,0.0023,432.683,0.182,0.38,0.493,0.127,0.616,3.901,0.499,2.237,0.723,-0.247,0.524,1462.819,38.65,41.437,31.67,-6.98,59.32,250.142049
2651,LP5,54,7,41:00:13:09,7/24/20,17:48:30,0.00105,0.0043,230.954,0.243,0.299,0.591,0.11,0.557,5.364,0.434,2.187,0.887,-0.35,0.463,1681.09,38.66,42.328,34.01,-4.65,59.23,226.1906595
2651,LP5,54,7,52:00:12:9a,7/23/20,17:33:26,0.00122,0.0057,174.38,0.213,0.28,0.441,0.279,0.206,1.58,0.654,3.104,0.541,0.023,0.436,1912.23,37.57,45.709,32.93,-4.64,67.51,240.94098
2651,LP5,54,7,63:00:12:df,7/28/20,16:55:08,0.00181,0.0124,80.971,0.147,0.321,0.428,0.251,0.263,1.709,0.643,-2.28,-2.029,2.405,0.624,1102.364,37.29,39.773,30.47,-6.82,71.05,159.2364798
2652,NC310,54,8,63:00:12:df,7/28/20,16:55:43,0.00081,0.0055,183.381,0.149,0.307,0.32,0.373,0.168,0.857,0.724,3.86,0.321,0.366,0.313,1092.195,37.3,39.086,29.74,-7.56,61.85,150.8867393
2652,NC310,54,8,52:00:12:9a,7/23/20,17:33:58,0.00071,0.0044,227.149,0.161,0.44,0.388,0.172,0.523,2.248,0.6,-9.56,-0.325,1.698,-0.373,1594.563,37.62,46.549,33.67,-3.95,71.53,315.723474
2652,NC310,54,8,41:00:13:09,7/24/20,17:49:05,0.0008,0.0045,219.829,0.176,0.301,0.552,0.148,0.417,3.736,0.507,3.774,0.285,0.18,0.535,1660.406,38.67,42.281,33.71,-4.96,68.14,224.9019927
2653,SD44,54,9,41:00:13:09,7/24/20,17:49:39,0.00092,0.0041,246.078,0.226,0.257,0.64,0.102,0.515,6.249,0.402,3.181,0.409,0.045,0.546,1953.385,38.7,42.332,34.39,-4.31,56.52,225.9089753
2653,SD44,54,9,63:00:12:df,7/28/20,16:56:15,0.00107,0.0052,191.839,0.205,0.252,0.392,0.356,0.145,1.102,0.699,3.698,0.556,0.182,0.262,1587.068,37.3,37.629,31.25,-6.05,60.3,179.9735112
2653,SD44,54,9,52:00:12:9a,7/23/20,17:34:33,0.00149,0.0058,173.697,0.259,0.35,0.348,0.301,0.238,1.156,0.694,3.7,-1.034,-0.276,2.31,1536.168,37.69,45.709,33.33,-4.36,66.48,241.94646
2654,A651,54,10,52:00:12:9a,7/23/20,17:35:08,0.0004,0.0038,260.689,0.104,0.491,0.338,0.171,0.589,1.98,0.621,-1.436,-3.251,2.388,1.863,616.161,37.74,45.178,31.63,-6.11,63.03,136.140773
2654,A651,54,10,63:00:12:df,7/28/20,16:56:48,0.00159,0.0092,108.42,0.172,0.256,0.502,0.243,0.216,2.068,0.614,5.588,0.161,0.366,0.472,1636.472,37.31,38.798,28.81,-8.5,71.79,188.5215744
2654,A651,54,10,41:00:13:09,7/24/20,17:50:15,0.00026,0.0036,275.965,0.072,0.54,0.294,0.166,0.667,1.772,0.638,2.623,0.853,0.051,0.095,341.269,38.73,43.395,33.07,-5.66,56.96,82.928367
2655,W22,54,11,41:00:13:09,7/24/20,17:50:47,0.00023,0.009,111.608,0.026,0.562,0.282,0.156,0.74,1.813,0.634,6.83,0.719,0.394,-0.112,251.545,38.73,41.515,32.67,-6.06,58.32,63.6157305
2655,W22,54,11,63:00:12:df,7/28/20,16:57:21,0.00106,0.0073,137.082,0.145,0.328,0.529,0.143,0.468,3.69,0.51,4.332,0.454,0.185,0.361,1239.981,37.32,39.112,29.69,-7.63,48.56,183.0211956
2655,W22,54,11,52:00:12:9a,7/23/20,17:35:39,0.00078,0.005,198.467,0.155,0.323,0.559,0.118,0.56,4.724,0.46,6.963,-0.023,0.105,0.919,1925.709,37.79,46.362,34.81,-2.98,69.81,279.9018032
2656,B108,54,12,63:00:12:df,7/28/20,16:57:54,0.0007,0.005,200.061,0.14,0.354,0.446,0.199,0.364,2.238,0.601,4.124,0.545,0.211,0.245,1124.412,37.34,38.789,29.97,-7.37,60.43,179.1188316
2656,B108,54,12,41:00:13:09,7/24/20,17:51:17,0.00021,0.0043,233.086,0.049,0.594,0.218,0.188,0.647,1.159,0.693,3.274,0.684,0.102,0.215,225.683,38.74,41.949,31.47,-7.27,63.4,60.3250659
2656,B108,54,12,52:00:12:9a,7/23/20,17:36:17,0.00082,0.0051,196.531,0.161,0.385,0.47,0.144,0.547,3.254,0.534,-7.628,0.202,1.482,-0.684,1545.56,37.85,45.368,32.55,-5.3,62.94,267.76827
2657,904,54,13,63:00:12:df,7/28/20,16:58:26,0.0012,0.0057,174.338,0.209,0.386,0.463,0.151,0.524,3.071,0.545,4.925,0.449,0.315,0.235,1305.141,37.37,38.2,30.75,-6.62,61.1,226.7029917
2657,904,54,13,52:00:12:9a,7/23/20,17:36:51,0.00054,0.0044,228.946,0.124,0.474,0.359,0.167,0.58,2.144,0.608,2.629,0.625,-0.741,1.116,833.514,37.9,44.609,31.59,-6.31,72.47,177.7885362
2657,904,54,13,41:00:13:09,7/24/20,17:51:48,0.00028,0.0048,208.379,0.058,0.613,0.217,0.17,0.737,1.272,0.682,4.209,0.702,0.312,-0.014,305.519,38.74,41.686,30.75,-7.99,60.14,84.27741615
2658,NC290A,54,14,41:00:13:09,7/24/20,17:52:22,0.00065,0.0086,115.643,0.075,0.488,0.317,0.194,0.515,1.632,0.65,2.838,-0.302,1.139,0.163,337.753,38.74,42.034,30.97,-7.77,56.24,74.1705588
2658,NC290A,54,14,52:00:12:9a,7/23/20,17:37:24,0.00067,0.0053,188.857,0.127,0.471,0.347,0.183,0.528,1.898,0.627,6.559,0.396,0.323,0.281,743.449,37.95,44.781,31.29,-6.66,62.28,157.5740156
2658,NC290A,54,14,63:00:12:df,7/28/20,16:58:56,0.00116,0.0084,118.51,0.137,0.248,0.465,0.287,0.177,1.619,0.651,-4.148,-0.46,1.663,-0.203,1266.197,37.39,38.889,29.97,-7.42,58.54,141.3075852
2659,DK84BRQ4,54,15,52:00:12:9a,7/23/20,17:37:59,0.00129,0.0064,156.4,0.202,0.374,0.383,0.244,0.315,1.571,0.655,3.317,-0.342,-0.419,1.761,1574.028,38.01,44.167,31.67,-6.34,65.97,264.9089124
2659,DK84BRQ4,54,15,41:00:13:09,7/24/20,17:52:56,0.00039,0.0054,186.292,0.073,0.6,0.224,0.175,0.701,1.278,0.682,2.033,1.03,-0.424,0.393,430.231,38.73,42.033,30.15,-8.58,56.25,116.16237
2659,DK84BRQ4,54,15,63:00:12:df,7/28/20,16:59:29,0.00074,0.0047,212.01,0.157,0.435,0.408,0.157,0.568,2.602,0.575,4.619,0.511,0.276,0.213,988.577,37.43,39.676,31.73,-5.7,62.28,193.5139478
2660,CR1HT,54,16,63:00:12:df,7/28/20,17:00:03,0.00103,0.0058,172.945,0.178,0.397,0.469,0.134,0.607,3.505,0.52,3.072,0.41,0.114,0.476,1063.343,37.47,39.596,33.37,-4.1,41.76,189.966227
2660,CR1HT,54,16,41:00:13:09,7/24/20,17:53:32,0.00076,0.0048,209.075,0.159,0.506,0.315,0.179,0.579,1.756,0.639,2.093,1.965,-0.695,-0.271,459.235,38.69,40.97,31.93,-6.76,61.04,104.5678095
2660,CR1HT,54,16,52:00:12:9a,7/23/20,17:38:37,0.0013,0.0055,180.391,0.235,0.374,0.485,0.141,0.544,3.45,0.523,2.428,1.007,-0.372,0.365,1654.064,38.06,43.683,33.03,-5.03,61.43,278.3789712
2661,NORTH_7,54,17,41:00:13:09,7/24/20,17:54:05,0.00055,0.0037,268.314,0.148,0.494,0.339,0.166,0.61,2.042,0.616,1.663,1.333,-0.542,0.21,914.936,38.67,42.004,32.33,-6.34,46.94,203.3902728
2661,NORTH_7,54,17,63:00:12:df,7/28/20,17:00:36,0.00071,0.0042,236.53,0.168,0.445,0.383,0.171,0.532,2.235,0.601,2.977,0.673,0.04,0.288,969.183,37.51,39.454,32.51,-5,50.72,194.0788958
2661,NORTH_7,54,17,52:00:12:9a,7/23/20,17:39:09,0.00108,0.0051,196.602,0.212,0.445,0.381,0.174,0.523,2.19,0.605,2.962,0.554,-0.111,0.557,1684.381,38.11,43.281,33.49,-4.62,53.57,337.2972953
2662,LH284,54,18,63:00:12:df,7/28/20,17:01:08,0.00056,0.0046,217.927,0.122,0.442,0.382,0.175,0.516,2.179,0.606,3.763,0.431,0.385,0.184,855.974,37.55,38.191,30.65,-6.9,63.42,170.2532286
2662,LH284,54,18,52:00:12:9a,7/23/20,17:39:45,0.00078,0.0042,235.43,0.184,0.353,0.501,0.146,0.497,3.441,0.524,2.619,0.504,-0.217,0.712,1721.837,38.16,44.037,33.85,-4.31,72.2,273.5138075
2662,LH284,54,18,41:00:13:09,7/24/20,17:54:37,0.00117,0.0077,130.198,0.152,0.351,0.469,0.179,0.401,2.617,0.574,4.551,0.474,0.199,0.326,1187.856,38.65,42.11,32.81,-5.84,70.56,187.6218552
2663,B97,54,19,63:00:12:df,7/28/20,17:01:41,0.00094,0.005,198.278,0.186,0.341,0.518,0.141,0.494,3.67,0.511,4.271,0.606,0.114,0.28,1439.825,37.58,38.628,32.19,-5.39,66.78,220.9411463
2663,B97,54,19,41:00:13:09,7/24/20,17:55:17,0.00104,0.0048,209.682,0.218,0.306,0.568,0.126,0.495,4.49,0.471,3.675,0.581,0.122,0.297,1833.518,38.64,42.025,33.37,-5.27,61.73,252.4754286
2663,B97,54,19,52:00:12:9a,7/23/20,17:40:19,0.0006,0.0038,265.702,0.159,0.439,0.386,0.175,0.513,2.203,0.604,0.954,2.885,-2.068,0.183,1280.011,38.21,44.58,32.81,-5.4,53.69,252.8661731
2664,PHBW8,54,20,63:00:12:df,7/28/20,17:02:13,0.00088,0.0052,191.311,0.168,0.336,0.463,0.201,0.343,2.303,0.596,4.8,0.796,0.268,-0.064,1318.352,37.61,38.824,30.37,-7.24,69.46,199.3348224
2664,PHBW8,54,20,41:00:13:09,7/24/20,17:55:58,0.00031,0.0051,197.028,0.061,0.538,0.292,0.17,0.648,1.716,0.642,3.958,0.831,0.116,0.053,417.816,38.66,42.786,31.85,-6.81,63.96,101.1532536
2664,PHBW8,54,20,52:00:12:9a,7/23/20,17:40:51,0.00051,0.0053,187.753,0.096,0.608,0.2,0.192,0.65,1.045,0.705,6.866,0.704,0.132,0.164,650.163,38.26,43.058,31.59,-6.67,65.86,177.8845968
