ID,SampleWeight,phosphoricacid,glycericacid,Lserine,Lalanine,Lthreonine,Betaalanine,Dmalicacid,asparticacid,Lglutamicacid,transaconiticacid,glycerol1phosphate,shikimicacid,citricacid,quinicacid,fructose,Dglucose,tyrosine,galactonicacid,mucicacid,myoinositol,caffeicacid,Dglucose6phosphate,Sucrose,loganin,chlorogenicacid,Raffinose
PHT77,29.9,0.03760667,0.012951493,0.016599338,0.0045452,0.005905202,0.007205003,0.02614926,0.089981816,0.015203569,0.6418074,5.05E-03,0.018755447,0.020900803,0.053196074,0.01500381,0.01552099,0.007746815,0.001507769,8.05E-03,0.20577084,0.003155096,0.002501091,1.28610828,0.003707854,0.018186271,2.64E-03
PHV53,27.7,0.05948691,0.01687208,0.00372504,0.002257005,0.002120295,0.000856372,0.02350639,0.027891423,0.008068471,0.50258047,1.11E-02,0.028412469,0.017197089,0.264673177,0.058989084,0.29491962,0.004083245,0.001679212,5.97E-03,0.14411042,0.00155024,0.002468519,0.38892745,0.001769492,0.010544728,2.88E-03
S8324,26.4,0.20086313,0.003813054,0.001841899,0.0225138,0.001098677,0.000213588,0.07144156,0.064698176,0.005178518,0.25658555,0.005753077,0.003953344,0.005540277,0.02297763,0.124878694,0.09151763,0.002132331,NA,0.004908972,0.1565519,0.001274827,0.001228327,0.12497045,0.002640686,0.007596552,0.003595919
Sg_18,23.8,0.101892374,0.004540185,7.30E-03,7.28E-03,2.71E-03,0.001814255,1.42E-01,1.62E-01,1.38E-02,0.226359009,0.005357863,3.10E-01,6.07E-03,7.16E-01,2.10E-01,2.68E-01,3.74E-03,1.31E-03,0.007139774,0.1736095,0.003791236,3.33E-03,2.472057083,7.60E-04,3.17E-02,0.016620391
T234,22.8,0.09920473,0.00795998,0.012483856,0.001951811,0.000797445,0.001509679,0.06486636,0.070096377,0.013468138,0.19689049,3.06E-03,0.00303222,0.008212397,0.009964847,0.45031524,0.13019414,0.00199522,0.000657571,4.65E-03,0.25971303,0.00245343,0.00229587,2.73738348,0.001982358,0.021764138,1.53E-03
T8,28.4,0.107011517,0.010550124,5.41E-02,0.040069623,0.006930792,3.68E-03,0.196755449,0.069814573,5.16E-04,0.29157595,9.87E-04,0.09111603,0.020169355,1.40977971,0.120916736,0.14380362,0.006012019,0.001682396,0.009519839,0.23967108,1.17E-02,0.0010618,0.1302928,1.70E-03,1.53E-03,0.000627868
Tx303,27.5,0.06232049,0.006562353,0.003053952,0.002637925,1.21E-03,2.88E-03,0.07666148,0.16827075,0.017204149,0.3229165,0.001805873,0.002696222,0.039764969,0.01882586,0.018419105,0.261220855,0.005392444,0.000942022,0.007251314,0.34430292,0.008837249,0.001001643,0.11872168,0.001201707,2.23E-02,6.35E-04
U267Y,20.3,0.27742762,0.011888616,0.03329199,0.000903177,0.004204364,0.004214023,0.16496029,0.05597527,0.02690213,0.324001623,5.29E-03,0.030444808,0.011412879,0.044716943,0.71716636,1.51406349,0.008186555,0.001634896,0.012646899,0.2808254,0.002728852,0.010439669,1.44279256,0.009261191,0.062727364,9.70E-03
Va14,17.9,0.070251019,0.003182392,3.02E-03,3.03E-03,6.30E-04,0.000574892,3.71E-02,4.45E-02,4.27E-03,0.122275671,0.000396092,1.58E-02,7.81E-03,7.71E-02,6.78E-02,1.00E-01,1.91E-03,4.83E-04,0.002072342,0.278397818,0.002894325,2.22E-03,0.148420014,3.71E-04,1.56E-02,0.008055934
Va22,29.8,0.74176031,0.017067386,0.002053519,0.001752356,0.002378303,0.003389561,0.5167959,0.0515417,0.072764846,0.238472668,1.22E-02,0.010280882,0.066015249,0.053320633,0.042782877,0.12458557,0.003222741,0.003401372,0.013332373,0.6344931,0.02018531,0.017051147,1.26533694,0.001361139,0.032645195,2.06E-02
Va85,23.8,0.318244549,0.010792161,0.023440519,0.006240685,0.003908363,0.00250483,0.11432238,0.094837152,0.008857301,0.26008521,0.006374552,0.025477505,0.012150152,0.12793127,0.262426166,0.23557135,0.002224676,0.000666575,0.006087497,0.19614132,5.40E-04,0.002060447,0.07987827,1.40E-03,0.008637869,7.04E-05
W182B,21.4,0.25746975,0.027863615,0.054607679,0.012745792,0.007448922,0.010950419,0.065245925,0.16522703,0.02936526,0.30386989,0.011680468,0.028936095,0.029536791,0.07844699,0.1979363,0.21996702,0.011605279,0.008078174,0.01815658,0.170771685,0.002906576,0.009207014,7.076185445,0.003695,0.07627906,0.096399709
W182BN,21.2,0.07038767,0.011825042,0.004567621,0.000827535,0.00035388,0.002604195,0.0783291,0.066043112,0.011734303,0.16484428,3.11E-03,0.003781981,0.01345652,0.026098208,0.948275424,0.44427204,0.001479038,0.001395558,6.04E-03,0.19888065,0.002346498,0.002840115,0.07791367,0.003644058,0.035030506,2.81E-03
W8555,29.1,0.1387081,0.008953742,0.004151204,0.03430108,NA,0.000431698,0.06048909,0.02333611,0.010177308,0.35566036,0.005894827,0.020135821,0.009965245,0.12391507,0.063702002,0.10563564,0.002780373,0.001525671,0.004461724,0.1821842,0.000469567,0.002150918,0.96518174,0.007348127,0.025411291,0.010085582
WIL500,21.1,0.27294891,0.014447815,0.009390357,0.002323591,0.005165288,0.006576274,0.08039597,0.12025732,0.046302177,0.294687643,6.34E-03,0.020784761,0.030327657,0.059337691,0.006143642,0.03123895,0.008271299,0.001274227,0.01854007,0.22260971,0.011880951,0.008173989,0.61737346,0.000783735,0.044371769,1.05E-02
ZS01250,16.5,0.03710418,0.012586143,0.026836023,0.007206002,0.001002251,0.001164653,0.11417545,0.040709501,0.002094984,0.36783798,2.99E-04,0.017585799,0.018082285,0.096353011,1.158342722,1.70774119,0.005878947,0.003018354,7.21E-03,0.13571922,0.003060115,0.002405867,0.27778561,0.001057932,0.007322003,9.88E-04
764,27.3,0.231258826,0.019537537,9.88E-03,9.88E-03,1.91E-03,0.000634336,2.17E-01,6.45E-02,8.69E-03,0.208623311,0.002131368,2.50E-02,1.81E-02,2.07E-01,3.46E-01,8.82E-01,3.20E-03,7.37E-03,0.011022941,0.158136242,0.005326607,3.54E-03,0.139296345,3.77E-03,1.28E-02,0.016403919
792,25.4,0.09521045,0.005561464,0.010672639,0.002109248,1.46E-03,6.54E-04,0.04137326,0.038061269,0.007650963,0.3307134,0.008683863,0.022226106,0.022927214,0.11000481,0.079221237,0.73500789,0.00162341,0.001396291,0.015858862,0.1625247,0.007240173,0.006280346,0.98040361,2.80E-04,0.013032706,0.00083738
793,22.6,0.212692134,0.016086135,6.05E-03,6.03E-03,5.86E-04,0.000468404,1.18E-01,6.39E-02,9.91E-03,0.211929396,0.00170839,2.11E-02,8.75E-03,1.34E-01,9.58E-02,1.20E-01,5.14E-03,4.59E-03,0.01207583,0.075079324,0.004708098,1.96E-03,0.277178434,2.96E-03,3.39E-02,0.003586817
911,35.6,0.07427843,0.038807831,0.01992705,0.003273104,0.002552303,0.001580119,0.03297729,0.231608028,0.009321677,0.10273596,1.55E-02,0.011312217,0.011984281,0.039146428,0.052018243,0.0629303,0.005394466,0.001618596,9.02E-03,0.38204513,0.001741722,0.004460759,1.22801952,0.002934507,0.017140189,2.65E-03
912,50.5,0.06347561,0.032170526,0.000374937,0.008301269,0.004735056,0.004506261,0.23074444,0.074651735,0.015070608,0.28728313,9.65E-04,0.058258096,0.025734431,0.090349041,1.654767684,1.23801315,0.005182698,0.002631139,7.22E-03,0.1916106,0.009027443,0.004103383,1.72811577,0.00649578,0.036467887,1.00E-02
2369,28.2,0.59306572,0.017491525,0.003551591,0.001735355,0.00223372,0.002319358,0.21298721,0.14939637,0.036149866,0.286331768,6.10E-03,0.015588463,0.026502528,0.087645555,0.046669045,0.34065656,0.008024978,0.001699673,0.013838834,0.4504264,0.011458817,0.021426108,5.32700293,0.003699078,0.039174547,9.82E-03
29MIBZ2,21.9,0.55958719,0.013756987,0.021348884,0.002990517,0.007906769,0.004072032,0.28889672,0.1647492,0.110013304,0.230912719,7.19E-03,0.059493949,0.034290552,0.264338282,0.025189706,0.11247143,0.012050293,0.001651934,0.008658201,0.61109223,0.008160796,0.009287944,5.32569842,0.005810669,0.083364846,4.94E-03
2FACC,28.5,0.48691015,0.021802925,0.004861368,0.000648782,0.001901381,0.000873607,0.13403833,0.05948623,0.030379693,0.433192575,9.04E-03,0.01604611,0.063384062,0.137937449,0.038026326,0.14705765,0.022410596,0.001255168,0.018099087,0.34538192,0.037143726,0.014093341,0.35133639,0.000674476,0.057375442,6.13E-03
2FADB,27.8,0.077093063,0.004277843,0.013210152,0.001872904,0.007816054,0.002116801,0.29914273,0.101342115,0.019818064,0.117014395,0.006201795,0.013027513,0.049371596,0.04601035,0.080239904,0.08544569,0.003863785,0.003027728,0.008132553,0.423148,1.60E-03,0.001647157,0.15151582,3.25E-02,0.035348075,5.74E-03
2MA22,26.3,0.25101459,0.016011663,0.018095574,0.007012703,0.008398292,0.016013505,0.09476362,0.59371392,0.092123257,0.42225944,3.31E-02,0.032023325,0.020776468,0.096685383,0.066517495,0.9625165,0.022663228,0.001575371,0.013091239,0.74204198,0.007009018,0.010344013,0.08135311,0.002301331,0.017524387,8.15E-03
2MCDB,47.5,0.11876164,0.011431435,0.019846483,0.002666629,0.002139668,0.001281308,0.127457969,0.045266202,0.005274143,0.26159342,0.00508,0.066034199,0.017464254,0.22807984,0.595078889,1.400832681,0.002526405,0.001909221,0.018083196,0.21939907,0.008642929,0.005692515,0.911465245,0.001988934,0.011876356,0.007927188
33-16,24.8,0.03016361,0.004823093,0.004271817,0.001009537,1.56E-03,2.87E-03,0.03018857,0.074898593,0.007903883,0.5594531,0.001594842,0.025826006,0.021803737,0.05815615,0.090894654,0.14133068,0.006429278,0.001687856,0.005941524,0.77633645,NA,0.001265892,0.19711625,1.79E-04,0.007189267,0.001404278
4F-306_108,27.25,0.262393049,0.016407197,0.027781911,0.007023502,0.009372059,0.003125306,0.279896885,0.150718327,0.007036698,0.185136813,0.001148809,0.018722746,0.008472114,0.112466735,0.615710856,0.64590022,0.008422188,0.001684607,0.006753246,0.32787611,0.00157,0.001431623,0.7089916,0.0001896,0.00404373,0.0008515
6M502,23.1,0.24903352,0.009430351,0.038936834,0.06130822,0.004162453,0.002014675,0.22812689,0.08362399,NA,0.3336886,0.002271508,0.034500051,0.019627454,0.10888116,0.50516838,0.41632024,0.00563284,0.00127042,0.007438798,0.39023508,NA,0.002492097,9.18613268,0.002573334,0.012925412,0.001403523
6M502A,26.4,0.115598015,0.03500089,0.006755319,0.001698598,0.007430417,0.003667453,0.18399454,0.099636619,0.008322588,0.174937343,0.003107404,0.481029969,0.032695572,1.00786348,0.049702176,0.65652392,0.003526355,0.003433013,0.008102259,0.21134468,6.44E-04,0.002744891,0.21303258,3.16E-03,0.01152876,1.90E-03
78551S,30.9,0.30079851,0.017620075,1.96E-02,1.96E-02,1.79E-03,0.004855594,2.07E-01,2.43E-01,2.19E-02,0.348620295,0.005794228,3.09E-02,1.65E-02,6.91E-01,5.76E-01,7.03E-01,3.69E-03,1.44E-03,0.011166773,0.378772261,0.007566855,3.87E-03,0.123748661,9.94E-03,6.47E-02,0.020934186
87916W,23.7,0.12206786,0.006752225,0.003099048,0.02919581,0.00201777,0.000570583,0.05574337,0.050949027,0.008981907,0.44156618,0.008438307,0.009453115,0.008694971,0.04704182,0.079973723,0.11249694,0.001670287,0.000348799,0.003462983,0.2800324,0.000761435,0.000964792,0.08478695,0.000356697,0.063318234,0.010612708
91IFC2,27.8,0.157807695,0.07666161,0.003270759,0.000838083,0.003412932,0.00044264,0.12163338,0.0811422,0.011015503,0.37001953,0.008813762,0.016026329,0.006025266,0.06051719,0.005506101,0.01569207,0.002191059,0.002279626,0.00325658,0.14576921,8.93E-04,0.000819049,0.75669793,4.30E-04,0.002840549,2.49E-04
A,12.5,0.04665187,0.028160923,0.007773636,0.002104712,0.002325876,0.003350358,0.07326281,0.02293524,0.008179407,0.055656478,7.04E-05,0.013862039,0.009277916,0.068888888,0.069302885,0.29649118,0.00196123,0.001477777,0.00056936,0.15815867,0.004158246,0.003269935,0.09410644,0.005473349,0.004092445,6.62E-04
A239,25.6,1.264525685,0.033070087,0.039519412,0.009592332,0.003365828,0.007746109,0.07613109,0.197930597,0.020809451,0.286331467,0.015219575,0.01462585,0.017388264,0.02204534,0.104663125,0.10571218,0.037003345,0.004846681,0.013205891,1.07260846,9.12E-03,0.004287555,0.19384362,2.72E-02,0.073522299,2.23E-03
A305,26.4,0.18075178,0.004605574,0.025275868,0.001241752,0.001429625,0.000654872,0.02251793,0.01123302,0.00957258,0.18384996,1.02E-02,0.015169408,0.010229241,0.039868453,0.190488971,0.73428665,0.008531226,0.001544138,1.33E-02,0.1657613,0.003168792,0.009372182,0.55192019,0.0038344,0.005451897,6.28E-04
A321,26.7,0.249695328,0.004299905,0.046098149,0.010282215,0.002180611,0.001789072,0.07376905,0.076972259,0.006003388,0.187789708,0.001640888,0.012085339,0.010083571,0.0548257,0.154278572,0.14370318,0.000293175,0.001350906,0.006971697,0.2803165,1.43E-03,0.001313221,1.55805903,1.11E-03,0.003784453,5.63E-04
A322,22.9,0.20228058,0.00522845,8.11E-05,0.001502067,0.000495892,0.006777621,0.08242136,0.06181112,0.023494007,0.026008589,5.49E-03,0.006900612,0.011643638,0.02263045,1.062919349,0.92267755,0.004384519,0.00641388,0.005669388,0.25618621,0.005563406,0.005051813,0.16139438,0.000423928,0.026481133,2.21E-03
A334,20.5,0.108209457,0.004925322,2.92E-02,0.001925525,0.001743338,3.24E-03,0.018407136,0.09092057,5.65E-03,0.25561907,8.21E-03,0.016264872,0.010171042,0.05666005,0.906579703,0.129562991,0.00180302,0.001711926,0.003785085,0.26527635,2.39E-04,0.004162023,0.48222251,7.57E-04,3.03E-02,0.003405006
A340,20.8,0.15294845,0.00958173,0.014041082,0.001000083,0.004448264,0.002864984,0.06071238,0.18423265,0.045059189,0.252230322,3.36E-03,0.020766698,0.015577795,0.064604056,0.233143606,0.58134337,0.003583447,0.000951299,0.012743856,0.40820698,0.002605539,0.00386285,0.13763903,0.000161876,0.031583564,3.00E-03
A374,32.1,0.01044425,0.013385386,NA,0.004768611,0.001709401,0.000630627,0.01414751,0.018561892,0.002739872,0.09431952,8.02E-04,0.02541828,0.009352059,0.146624725,0.042745754,0.09855219,0.002653999,0.000917763,3.88E-03,0.06775882,0.001677199,0.001779172,0.04218846,0.001105609,0.003263158,6.28E-04
A427,6,0.249256769,0.004316417,2.59E-03,0.004560306,0.001827066,4.58E-04,0.035004394,0.034821477,7.57E-05,0.2233371,4.30E-03,0.016544512,0.018634389,0.05360304,1.371668075,1.423797269,0.001671481,0.001953215,0.013207857,0.15789507,8.81E-03,0.002495658,0.10970358,5.90E-03,5.56E-03,0.000954532
A556,24.8,0.030863114,0.002953716,0.011316877,0.00300603,0.004867193,0.003632789,0.15390611,0.082116527,0.010259536,0.288891223,0.001588528,0.01386818,0.021589492,0.05277353,0.040622651,0.06517592,0.000771628,0.001564383,0.003474842,0.41791461,1.68E-03,0.001273639,0.06330685,2.15E-03,0.00789435,1.98E-03
A572,22.2,0.06729581,0.010489964,0.026543623,0.011164534,0.005997386,0.001051454,0.07199049,0.26050123,0.018737736,0.1738854,2.61E-02,0.010804035,0.020873417,0.058990686,1.200878306,0.37107872,0.008941459,0.001985474,6.65E-03,0.1087313,0.003479358,0.003533979,0.89432454,0.001370987,0.02140051,5.74E-05
A619,25.3,0.155585105,0.018412148,0.155008988,0.034382463,0.008132924,0.008064342,0.275232595,0.193695035,0.012115665,0.114684907,0.004947047,0.047004547,0.025475169,0.274620455,0.909303187,0.686969405,0.006953253,0.006394246,0.011576025,0.41792739,0.0015,0.003106358,3.43784611,0.02235,0.065634315,0.01098
A627,24.8,0.37271437,0.009243145,0.003081986,0.02790725,0.001252039,0.000832254,0.10137804,0.009691065,0.003862471,0.27219614,0.004564738,0.011576158,0.006569127,0.04151537,0.120820383,0.11338693,0.004681783,0.000930167,0.00332958,0.1555556,0.002058972,0.002401665,1.71192769,0.000765291,0.010508689,0.001442237
A632,26,0.05860057,0.00595704,0.010989117,0.002733474,1.72E-03,9.18E-04,0.04491249,0.034630905,0.006840587,0.1523697,0.010864868,0.14463252,0.015824467,0.19211973,0.94328663,1.41298165,0.004331452,0.002912944,0.016576862,0.57536174,0.003323656,0.008031305,0.94171226,5.01E-03,0.01127558,0.00577757
A634,25.9,0.31097624,0.020431085,0.007558149,0.002175767,4.90E-04,2.26E-03,0.34993725,0.253749343,0.01323838,0.5303357,0.007256077,0.004716978,0.010733079,0.01489027,0.07603566,0.07787978,0.009302988,0.000464727,0.00805245,0.71743696,0.000166879,0.001677242,0.10953084,2.39E-04,0.001641331,0.000242925
A635,27.1,0.06954557,0.003062083,0.001879539,0.02828863,0.001223789,0.000701695,0.07545881,0.031819035,0.017379996,0.33855736,0.023560026,0.007113534,0.008724195,0.06263826,0.320358612,0.10943148,0.00115174,0.000380607,0.003980969,0.1498353,0.00045109,0.001703072,1.47424306,0.000465186,0.091021393,0.001156439
A648,24.7,0.0937258,0.018364378,0.014995919,0.001956217,0.00765226,0.00481993,0.06912664,0.37811475,0.06594386,0.277256798,1.32E-03,0.008415917,0.027044436,0.026095096,0.020100913,0.03498176,0.004085041,0.001119333,0.008729748,0.28620655,0.009705242,0.003598602,0.18485698,0.000538744,0.006292323,4.97E-03
A649,23.6,0.03835512,0.004400174,0.007642097,0.002478772,1.81E-03,1.83E-03,0.03423128,0.13430289,0.007937245,0.2717036,0.001282894,0.007703243,0.016811673,0.0172738,0.160948518,0.193741688,0.002100136,0.001045365,0.00080078,0.51697689,0.001161778,0.001166481,0.19477769,0.000471531,6.91E-03,3.60E-03
A659,32.5,0.04049747,0.01182585,0.017067816,0.005523204,0.001238849,0.003786233,0.02073266,0.033508295,0.003378446,0.17316017,4.67E-04,0.176401829,0.032615291,0.410781809,1.778061165,2.28073205,0.003264884,0.004625038,5.83E-03,0.1423696,0.004803122,0.003806881,0.25190271,0.005107673,0.012290418,2.96E-03
A663,26.25,0.206739424,0.018256234,0.01022,0.010225,0.0008065,0.001616948,0.12685,0.0346,0.010395,0.281488449,0.008292432,0.04635,0.013,0.323,0.3975,0.7025,0.003155,0.001615,0.008802169,0.178955399,0.002413048,0.00524,0.13796519,0.01374,0.05715,0.008571289
A672,24.2,0.27125414,0.006160426,0.003099369,0.003153004,0.006455422,0.002317822,0.15019742,0.34842293,0.043084673,0.27102208,0.013094737,0.010587913,0.015595175,0.03868273,0.101755581,0.16241228,0.00341352,0.000990981,0.009434749,0.3276289,3.26E-03,0.003720009,1.80290292,0.000427807,0.081907873,0.010555987
A674,30,0.223500361,0.00752238,1.39E-02,0.019584386,0.003272654,2.58E-03,0.237134272,0.071800825,9.02E-05,0.23137028,1.37E-02,0.056049567,0.017649569,0.14191808,0.031597001,0.061927031,0.008789352,0.003893256,0.027798232,0.3955552,1.62E-02,0.003225411,0.15034642,2.00E-03,8.21E-03,0.002329941
A679,27.7,0.23160871,0.009439354,0.010000305,0.009978949,0.003903877,0.00130414,0.08358597,0.05737077,0.014207437,0.28432844,0.016269004,0.011217597,0.011234682,0.09265089,0.226332351,0.34824096,0.0182964,0.001238648,0.007101583,0.3810438,4.74E-04,0.005061373,3.33279492,0.000625019,0.049856303,0.00869047
A680,25.7,0.123549384,0.006586427,5.93E-03,0.00162324,0.002901232,1.58E-03,0.04346126,0.025950864,1.06E-02,0.36363636,8.26E-03,0.025611338,0.014702628,0.35999504,0.180212108,1.210899172,0.004892611,0.002378591,0.006534925,0.29390379,3.53E-03,0.004471064,2.46386507,5.70E-04,2.16E-02,0.006155343
A682,24.5,0.21678612,0.013761343,0.001244385,0.001845374,0.00085981,0.006859469,0.14580794,0.16463602,0.028177779,0.027385138,7.97E-03,0.010711066,0.015539453,0.046941519,0.010544368,0.03096777,0.004492067,0.003972965,0.010091067,0.32392456,0.009476917,0.005811027,0.11787169,0.001734242,0.01632615,1.08E-02
A71,25.6,0.03155298,0.00962527,0.010769078,0.000840687,0.005199233,0.003241972,0.10898496,0.07289819,0.06316517,0.31861215,1.41E-02,0.038226378,0.014626764,0.09809274,0.55539077,0.8347332,0.008032702,0.001567703,0.001028953,0.68055836,2.14E-03,0.002612049,1.1777596,0.001483634,0.106985076,0.0392577
A73,29.1,0.07115499,0.008014203,0.013410671,0.005373968,0.005609942,0.005242624,0.10361474,0.060870098,0.016242118,0.69900709,4.05E-03,0.026965567,0.013735453,0.056878579,0.400164736,0.52619698,0.010977232,0.001711923,7.70E-03,0.29446408,0.004906473,0.004383324,0.53592353,0.007395328,0.053505936,1.06E-02
A797NW,26.25,0.10503254,0.014736979,0.012630047,0.003969815,0.007719018,0.002182238,0.200496135,0.113999303,0.012108008,0.308778322,0.004563312,0.022714186,0.014065999,0.068974035,0.65173982,0.623290045,0.003642565,0.001285803,0.007196933,0.266699975,0.001142,0.002537938,0.17890137,0.00259,0.016807294,0.0013145
AQA3,26.1,0.06579632,0.006594876,0.000788503,0.002802025,8.31E-06,3.82E-03,0.11819918,0.0537914,0.015042524,0.2645165,0.005489032,0.008446263,0.024594631,0.03923944,0.026382274,0.455377609,0.001392698,0.001132173,0.007441581,0.34544177,0.007488697,0.002104983,0.05721937,0.001205619,6.31E-02,2.20E-03
AS5707,30.7,0.21116969,0.007710371,0.005575446,0.005406531,0.004550529,0.016168793,0.08887565,0.40667733,0.108460834,0.239219655,2.11E-02,0.017314362,0.012015784,0.071497788,1.038581068,0.94599819,0.069107586,0.006560991,0.003359238,0.30974458,0.008321257,0.005440822,1.08891325,0.009907529,0.014508859,1.31E-01
AS6103,18.6,0.0708969,0.00568161,0.001667849,0.002820157,0.002516427,0.004730457,0.14439948,0.11314064,0.062200641,0.238176638,8.03E-03,0.013730447,0.016968898,0.058637146,0.29912711,0.42473665,0.003115894,0.000728685,0.007582585,0.26647351,0.006627435,0.005945375,0.11452991,0.021989762,0.019473335,8.18E-03
AusTRCF_306238,31.4,0.180442984,0.012267749,4.29E-02,0.039473156,0.005458789,2.99E-03,0.125914582,0.052190501,8.66E-04,0.40869491,2.15E-03,0.013292828,0.019340934,0.05524222,0.400906939,0.19237734,0.003219108,0.001256102,0.009102592,0.26537238,8.07E-03,0.000426079,NA,1.40E-03,1.13E-03,0.000556116
